username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
VWNControlDesk;2017-08-31 07:47;0;0;"LATEST DETAILS Tropical Depression Harvey Image Credits: Weather Channel pic.twitter.com/dZctARtSC7";;;;"903237771900461056";https://twitter.com/VWNControlDesk/status/903237771900461056
nbcbayarea;2017-08-31 07:47;1;0;"Now a tropical depression , #Harvey to dump 4-8 inches of rain from Louisiana-Texas line into Tennessee and Kentucky. http:// nbcbay.com/3xNHbp4";;;#Harvey;"903237704288174080";https://twitter.com/nbcbayarea/status/903237704288174080
NOAAResearch;2017-08-31 07:45;3;2;"Tropical Depression #Harvey moves into the #Mississippi Valley on Thursday https:// go.usa.gov/xRsxE @NWS #Getprepared #SafetyFirst #WRN pic.twitter.com/mDzK30XQyp";;@NWS;#Harvey #Mississippi #Getprepared #SafetyFirst #WRN;"903237425404805120";https://twitter.com/NOAAResearch/status/903237425404805120
Frenchring51;2017-08-31 07:45;0;0;"JUST IN: NHC: Harvey downgraded to a tropical depression , but heavy rainfall still to come as the system moves northeast.";;;;"903237245653491712";https://twitter.com/Frenchring51/status/903237245653491712
XRIM;2017-08-31 07:41;0;0;"#MONEY #NEWS FoxBusiness Harvey weakens to a tropical depression : U.S. Hurricane Center http:// fxn.ws/2iKLajo — FOX Business (FoxBusin…";;;#MONEY #NEWS;"903236338861920256";https://twitter.com/XRIM/status/903236338861920256
BenGelberNBC4;2017-08-31 07:41;0;1;"Tropical Depression Harvey departs Texas/Louisiana coastal region, spreading rain to the OH Valley and Mid-Atlantic https:// worldview.earthdata.nasa.gov / . pic.twitter.com/hg3wHwJw4U";;;;"903236321849769985";https://twitter.com/BenGelberNBC4/status/903236321849769985
FoxBusiness;2017-08-31 07:40;14;26;"Harvey weakens to a tropical depression : U.S. Hurricane Center http:// fxn.ws/2iKLajo";;;;"903235926268063745";https://twitter.com/FoxBusiness/status/903235926268063745
windyforecast;2017-08-31 07:39;3;0;"#Harvey is now a Tropical Depression . It will continue to weaken as it moves North-East. #hurricaneharvey https://www. windy.com/?clouds,31.635 ,-88.462,6,a:FCiIL … pic.twitter.com/Zse6yx3dSp";;;#Harvey #hurricaneharvey;"903235678451798016";https://twitter.com/windyforecast/status/903235678451798016
GodGetslastWord;2017-08-31 07:32;1;1;"https://www. theguardian.com/us-news/2017/a ug/31/explosions-flooded-texas-chemical-plant-arkema-crosby … Update on Tropical Depression Harvey Article includes map of flooded roads, Victim stats, oil refineries info & more";;;;"903234021697753092";https://twitter.com/GodGetslastWord/status/903234021697753092
CommunityERT;2017-08-31 07:24;1;0;"Harvey has been downgraded to a Tropical Depression . However it still appears that it could wander our way next week sometime. pic.twitter.com/J703Wm9CFw";;;;"903232094310158342";https://twitter.com/CommunityERT/status/903232094310158342
WBKOWeather;2017-08-31 07:22;1;1;"Heavy rain will soon arrive to Kentucky and Tennessee. Here's the latest break down on Tropical Depression Harvey ... http:// fb.me/GnnMF6OF";;;;"903231523838722052";https://twitter.com/WBKOWeather/status/903231523838722052
ChrisReeceWX;2017-08-31 07:22;0;4;"Heavy rain will soon arrive to Kentucky and Tennessee. Here's the latest break down on Tropical Depression Harvey http://www. wbko.com/content/news/H arveys-Heavy-Rain-Arrives-Tonight-442327843.html …";;;;"903231504649789443";https://twitter.com/ChrisReeceWX/status/903231504649789443
wyffnews4;2017-08-31 07:20;1;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// bit.ly/2glsC4R pic.twitter.com/XrqJc7GgoU";;;;"903230982664450048";https://twitter.com/wyffnews4/status/903230982664450048
wdsu;2017-08-31 07:15;2;1;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// bit.ly/2glisS1 pic.twitter.com/5UjsTkOSMN";;;;"903229662918316033";https://twitter.com/wdsu/status/903229662918316033
AlexJokichTV;2017-08-31 07:12;0;3;"#Harvey , downgraded to a tropical depression , continues to flood TX & LA Death toll from the storm is up to 31 this morning @9and10News pic.twitter.com/C5wkNenYtZ";;@9and10News;#Harvey;"903228990084829184";https://twitter.com/AlexJokichTV/status/903228990084829184
DanielleWX_KQ2;2017-08-31 07:10;1;1;"* HARVEY UPDATE* #Harvey is now a tropical depression still dropping heavy rainfall across the Southeast. @kq2 #weather pic.twitter.com/Da9syUMmw2";;@kq2;#Harvey #weather;"903228379314475008";https://twitter.com/DanielleWX_KQ2/status/903228379314475008
LDCC_Chancellor;2017-08-31 07:00;0;5;"Feeling relieved that #Harvey has been officially downgraded to a tropical depression , but saddened by all of the incredible loss.";;;#Harvey;"903226032089649152";https://twitter.com/LDCC_Chancellor/status/903226032089649152
SocietyResource;2017-08-31 07:00;0;0;"Harvey weakens to a tropical depression https:// societyresource.com/harvey-weakens -to-a-tropical-depression/ …";;;;"903225978692001792";https://twitter.com/SocietyResource/status/903225978692001792
U_S_C_R_E_D_I_T;2017-08-31 06:57;0;0;"Louisiana bears brunt of Harvey 's remnants: Tropical Depression Harvey , to give it its… https:// goo.gl/fb/sRXVgS";;;;"903225208965881856";https://twitter.com/U_S_C_R_E_D_I_T/status/903225208965881856
WBTWNews13;2017-08-31 06:55;0;0;"Tropical Depression Harvey is moving our way. The scattered storms will continue through Saturday, and... http:// fb.me/1BSesV2X0";;;;"903224791582351361";https://twitter.com/WBTWNews13/status/903224791582351361
jimmysawtelle;2017-08-31 06:55;0;1;"Seven @goCLTCC Campuses will be closed today, August 31 due to Tropical Depression Harvey . Detail here: https://www. facebook.com/goCLTCC/posts/ 1572649202756420 …";;@goCLTCC;;"903224702474354688";https://twitter.com/jimmysawtelle/status/903224702474354688
topOmahaNow;2017-08-31 06:54;0;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// toplocalnow.com/us/omaha/at/6#t7420153 …";;;#t7420153;"903224364157599744";https://twitter.com/topOmahaNow/status/903224364157599744
CBCAlerts;2017-08-31 06:51;9;5;"More @CBCNews : Blasts at flooded Texas chemical plant; Harvey downgraded to tropical depression while moving inland: http:// cbc.ca/1.4269687";;@CBCNews;;"903223779802968064";https://twitter.com/CBCAlerts/status/903223779802968064
OneNewsPage_AUS;2017-08-31 06:50;0;0;"Harvey weakens to a tropical depression : The US National Hurrican Center says Harvey has now weakened from a.. http://www. onenewspage.com.au/n/Science/75ed qaxy8/Harvey-weakens-to-tropical-depression.htm …";;;;"903223384607260672";https://twitter.com/OneNewsPage_AUS/status/903223384607260672
ChaserFromGa;2017-08-31 06:47;0;0;"http://www. weather.gov / Tropical Depression Harvey moves into the Mississippi Valley on Thursday Tropical... http:// fb.me/8WRcX7ERf";;;;"903222673614008320";https://twitter.com/ChaserFromGa/status/903222673614008320
KETV;2017-08-31 06:45;0;2;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// bit.ly/2es8dyg pic.twitter.com/O2c3SoNlSR";;;;"903222114001485831";https://twitter.com/KETV/status/903222114001485831
cmhcmh_bot;2017-08-31 06:41;0;0;"WPC's Advisories for Tropical Depression HARVEY http://www. wpc.ncep.noaa.gov/tropical/tropi cal_advisories.php?storm=HARVEY …";;;;"903221272817143808";https://twitter.com/cmhcmh_bot/status/903221272817143808
wilkerson316;2017-08-31 06:40;1;0;"Harvey downgraded to tropical depression ; death toll rises above 30​ http:// fb.me/3Sq0GrHV8";;;;"903220927760130049";https://twitter.com/wilkerson316/status/903220927760130049
ZacScott_;2017-08-31 06:34;0;0;"Harvey is now a Tropical Depression moving NE at 10 mph. The rain is almost COMPLETELY out of Texas. Our friends... http:// fb.me/5QKM2GEHR";;;;"903219559204884484";https://twitter.com/ZacScott_/status/903219559204884484
KLBKNews;2017-08-31 06:30;0;0;"#Harvey , now a tropical depression , heads toward #Memphis http:// cbsn.ws/2vLxExi?utm_me dium=social&utm_source=twitter_KLBKNews … pic.twitter.com/lI9efK2W5H";;;#Harvey #Memphis;"903218334480654337";https://twitter.com/KLBKNews/status/903218334480654337
PaulineCole18;2017-08-31 06:27;0;0;"Via @euronews : Harvey weakens to a tropical depression http://www. euronews.com/2017/08/30/har vey-weakens-to-a-tropical-depression …";;@euronews;;"903217670362890240";https://twitter.com/PaulineCole18/status/903217670362890240
asyamozturk;2017-08-31 06:22;2;2;"Houston My city for three years I always used to think the heavy rains waking me up from sleep would cause smt Tropical Depression Harvey";;;;"903216450952986626";https://twitter.com/asyamozturk/status/903216450952986626
